time_tag,satellite,flux,energy
2024-08-14T09:35:00Z,16,4.0,>=2 MeV
2024-08-14T09:40:00Z,16,4.0,>=2 MeV
2024-08-14T09:45:00Z,16,4.0,>=2 MeV
2024-08-14T09:50:00Z,16,4.0,>=2 MeV
2024-08-14T09:55:00Z,16,4.0,>=2 MeV
2024-08-14T10:00:00Z,16,6.40517664,>=2 MeV
2024-08-14T10:05:00Z,16,4.0,>=2 MeV
2024-08-14T10:10:00Z,16,4.0,>=2 MeV
2024-08-14T10:15:00Z,16,8.162325859,>=2 MeV
2024-08-14T10:20:00Z,16,4.0,>=2 MeV
2024-08-14T10:25:00Z,16,4.0,>=2 MeV
2024-08-14T10:30:00Z,16,66.54303741,>=2 MeV
2024-08-14T10:35:00Z,16,4.0,>=2 MeV
2024-08-14T10:40:00Z,16,4.0,>=2 MeV
2024-08-14T10:45:00Z,16,4.0,>=2 MeV
2024-08-14T10:50:00Z,16,4.0,>=2 MeV
2024-08-14T10:55:00Z,16,19.87966537,>=2 MeV
2024-08-14T11:00:00Z,16,56.10627365,>=2 MeV
2024-08-14T11:05:00Z,16,21.91750526,>=2 MeV
2024-08-14T11:10:00Z,16,15.2215929,>=2 MeV
2024-08-14T11:15:00Z,16,47.96577454,>=2 MeV
2024-08-14T11:20:00Z,16,4.0,>=2 MeV
2024-08-14T11:25:00Z,16,4.0,>=2 MeV
2024-08-14T11:30:00Z,16,4.0,>=2 MeV
2024-08-14T11:35:00Z,16,52.97504807,>=2 MeV
2024-08-14T11:40:00Z,16,4.0,>=2 MeV
2024-08-14T11:45:00Z,16,4.0,>=2 MeV
2024-08-14T11:50:00Z,16,4.0,>=2 MeV
2024-08-14T11:55:00Z,16,4.0,>=2 MeV
2024-08-14T12:00:00Z,16,31.15195847,>=2 MeV
2024-08-14T12:05:00Z,16,95.44461823,>=2 MeV
2024-08-14T12:10:00Z,16,4.0,>=2 MeV
2024-08-14T12:15:00Z,16,4.0,>=2 MeV
2024-08-14T12:20:00Z,16,4.0,>=2 MeV
2024-08-14T12:25:00Z,16,9.64447403,>=2 MeV
2024-08-14T12:30:00Z,16,4.0,>=2 MeV
2024-08-14T12:35:00Z,16,4.0,>=2 MeV
2024-08-14T12:40:00Z,16,147.2252045,>=2 MeV
2024-08-14T12:45:00Z,16,15.29689693,>=2 MeV
2024-08-14T12:50:00Z,16,23.58083153,>=2 MeV
2024-08-14T12:55:00Z,16,71.78135681,>=2 MeV
2024-08-14T13:00:00Z,16,4.0,>=2 MeV
2024-08-14T13:05:00Z,16,4.0,>=2 MeV
2024-08-14T13:10:00Z,16,41.91587448,>=2 MeV
2024-08-14T13:15:00Z,16,32.56417084,>=2 MeV
2024-08-14T13:20:00Z,16,28.6141758,>=2 MeV
2024-08-14T13:25:00Z,16,4.0,>=2 MeV
2024-08-14T13:30:00Z,16,81.94594574,>=2 MeV
2024-08-14T13:35:00Z,16,55.38161087,>=2 MeV
2024-08-14T13:40:00Z,16,33.02758026,>=2 MeV
2024-08-14T13:45:00Z,16,63.53654099,>=2 MeV
2024-08-14T13:50:00Z,16,48.15439224,>=2 MeV
2024-08-14T13:55:00Z,16,32.633461,>=2 MeV
2024-08-14T14:00:00Z,16,4.0,>=2 MeV
2024-08-14T14:05:00Z,16,4.0,>=2 MeV
2024-08-14T14:10:00Z,16,72.99047852,>=2 MeV
2024-08-14T14:15:00Z,16,52.46267319,>=2 MeV
2024-08-14T14:20:00Z,16,108.6137619,>=2 MeV
2024-08-14T14:25:00Z,16,41.24343872,>=2 MeV
